eventid,iyear,imonth,iday,country_txt,region_txt,city,latitude,longitude,attacktype1_txt,nkill,nwound
2.0191E+11,2019,10,15,Philippines,Southeast Asia,Lumbayao,7.962075,125.259843,Armed Assault,0,1
2.0191E+11,2019,10,15,Myanmar,Southeast Asia,Marn Kong,22.940199,97.750524,Assassination,1,0
2.0191E+11,2019,10,17,Philippines,Southeast Asia,San Pablo Suha,13.682918,122.352572,Armed Assault,0,0
2.0191E+11,2019,10,19,Indonesia,Southeast Asia,Medan,3.595196,98.672223,Armed Assault,0,0
2.0191E+11,2019,10,20,Myanmar,Southeast Asia,Kyaukme,22.540682,97.034729,Armed Assault,1,0
2.0191E+11,2019,10,22,Philippines,Southeast Asia,Malipampang,15.053098,120.940315,Assassination,1,1
2.0191E+11,2019,10,23,Myanmar,Southeast Asia,Lat Khote,20.366061,93.263392,Bombing/Explosion,0,0
2.0191E+11,2019,10,24,Philippines,Southeast Asia,Zamboanga City,6.929089,122.078846,Bombing/Explosion,0,0
2.0191E+11,2019,10,24,Philippines,Southeast Asia,Argosino,14.006837,122.182565,Bombing/Explosion,0,0
2.0191E+11,2019,10,24,Myanmar,Southeast Asia,Buthidaung,20.872491,92.527348,Bombing/Explosion,2,7
2.0191E+11,2019,10,25,Indonesia,Southeast Asia,Intan Jaya district,-3.507642,136.747849,Armed Assault,3,0
2.0191E+11,2019,10,26,Thailand,Southeast Asia,Wang Hin,6.225854,101.245276,Bombing/Explosion,0,4
2.0191E+11,2019,10,26,Myanmar,Southeast Asia,Yay Myet,20.44568,92.796523,Hostage Taking (Kidnapping),,
2.0191E+11,2019,10,27,Philippines,Southeast Asia,Batangan,7.908446,125.107555,Hostage Taking (Kidnapping),1,0
2.0191E+11,2019,10,27,Myanmar,Southeast Asia,Pwi Wong,21.303674,92.853936,Hostage Taking (Kidnapping),,
2.0191E+11,2019,10,29,Philippines,Southeast Asia,Lale,11.569984,125.00225,Bombing/Explosion,0,0
2.0191E+11,2019,10,30,Philippines,Southeast Asia,Tacurong,6.689319,124.674114,Assassination,1,0
2.0191E+11,2019,10,30,Philippines,Southeast Asia,Sapu Masla,5.917939,125.345352,Facility/Infrastructure Attack,0,0
2.0191E+11,2019,10,31,Thailand,Southeast Asia,Thung Yang Daeng,6.618376,101.42838,Hijacking,0,0
2.0191E+11,2019,10,31,Thailand,Southeast Asia,Mai Kaen district,6.637982,101.663124,Bombing/Explosion,0,0
2.0191E+11,2019,10,31,Thailand,Southeast Asia,Khao Tum,6.603948,101.338569,Armed Assault,2,0
2.01911E+11,2019,11,1,Thailand,Southeast Asia,Paseyawor,6.717959,101.593027,Bombing/Explosion,2,0
2.01911E+11,2019,11,3,Philippines,Southeast Asia,Lapnit,15.078133,120.93631,Assassination,1,0
2.01911E+11,2019,11,3,Philippines,Southeast Asia,Santa Rosa,13.810588,122.334637,Bombing/Explosion,1,0
2.01911E+11,2019,11,3,Myanmar,Southeast Asia,Kyauktaw,20.845503,92.979717,Hostage Taking (Kidnapping),1,0
2.01911E+11,2019,11,2,Philippines,Southeast Asia,Santa Cruz,8.36153,126.015933,Armed Assault,0,0
2.01911E+11,2019,11,3,Myanmar,Southeast Asia,Kyaukme,22.542019,97.035337,Assassination,3,0
2.01911E+11,2019,11,4,Philippines,Southeast Asia,Manila,14.599352,120.984774,Armed Assault,1,0
2.01911E+11,2019,11,5,Philippines,Southeast Asia,Kan Islam,5.992516,121.002902,Armed Assault,3,0
2.01911E+11,2019,11,5,Thailand,Southeast Asia,Lam Phaya,6.5875,101.167222,Armed Assault,15,5
2.01911E+11,2019,11,5,Thailand,Southeast Asia,Muang Yala district,6.556051,101.209591,Armed Assault,0,0
2.01911E+11,2019,11,5,Thailand,Southeast Asia,Muang Yala district,6.556043,101.209591,Armed Assault,0,0
2.01911E+11,2019,11,5,Philippines,Southeast Asia,Mameltac,16.634596,120.339006,Assassination,1,0
2.01911E+11,2019,11,5,Thailand,Southeast Asia,Lam Phaya,6.5875,101.167222,Bombing/Explosion,0,0
2.01911E+11,2019,11,7,Philippines,Southeast Asia,Cambanez,12.431763,123.777818,Armed Assault,1,0
2.01911E+11,2019,11,7,Philippines,Southeast Asia,Piapi,9.321303,123.307072,Assassination,1,0
2.01911E+11,2019,11,9,Philippines,Southeast Asia,Tukanalipao,6.942306,124.519071,Armed Assault,1,2
2.01911E+11,2019,11,10,Myanmar,Southeast Asia,Kyone Doe,16.945935,97.959286,Bombing/Explosion,4,10
2.01911E+11,2019,11,10,Philippines,Southeast Asia,Gata,7.956155,124.377692,Assassination,1,2
2.01911E+11,2019,11,11,Philippines,Southeast Asia,Pinanag-an,11.499048,125.277376,Bombing/Explosion,7,20
2.01911E+11,2019,11,13,Indonesia,Southeast Asia,Medan,3.595196,98.672223,Bombing/Explosion,1,6
2.01911E+11,2019,11,13,Myanmar,Southeast Asia,Thayat Tabin,20.858693,93.061313,Bombing/Explosion,3,2
2.01911E+11,2019,11,14,Philippines,Southeast Asia,Kalumboyan,9.505414,122.810305,Assassination,2,0
2.01911E+11,2019,11,14,Philippines,Southeast Asia,Poblacion,6.222579,125.063782,Assassination,1,0
2.01911E+11,2019,11,15,Philippines,Southeast Asia,Luyang,10.74906,122.087029,Facility/Infrastructure Attack,0,0
2.01911E+11,2019,11,15,Thailand,Southeast Asia,Pa Rai,6.697222,101.213247,Armed Assault,2,1
2.01911E+11,2019,11,16,Philippines,Southeast Asia,Mabuhay,8.670193,125.967069,Bombing/Explosion,0,0
2.01911E+11,2019,11,17,Philippines,Southeast Asia,Camansi,9.984415,122.814455,Armed Assault,1,0
2.01911E+11,2019,11,18,Philippines,Southeast Asia,Inubod,12.180812,124.9088,Armed Assault,1,1
2.01911E+11,2019,11,18,Philippines,Southeast Asia,Hinimbangan,9.425427,125.666688,Hostage Taking (Kidnapping),1,0
2.01911E+11,2019,11,18,Philippines,Southeast Asia,Magara,10.196212,119.129085,Armed Assault,1,0
2.01911E+11,2019,11,19,Philippines,Southeast Asia,Jordan,17.873526,120.466939,Assassination,1,1
2.01911E+11,2019,11,15,Philippines,Southeast Asia,Valencia City,7.860834,125.170874,Unknown,0,4
2.01911E+11,2019,11,19,Philippines,Southeast Asia,Sinayawan,7.876449,125.143894,Hostage Taking (Kidnapping),1,0
2.01911E+11,2019,11,19,Philippines,Southeast Asia,Lumbayao,7.936342,125.264807,Unknown,,
2.01911E+11,2019,11,19,Philippines,Southeast Asia,San Carlos,7.960254,125.076873,Unknown,1,0
2.01911E+11,2019,11,19,Thailand,Southeast Asia,Rueso,6.39146,101.517299,Bombing/Explosion,0,3
2.01911E+11,2019,11,19,Indonesia,Southeast Asia,Parepare,-4.009622,119.629062,Bombing/Explosion,0,0
2.01911E+11,2019,11,21,Philippines,Southeast Asia,Kamputhaw,10.320346,123.901495,Assassination,1,0
2.01911E+11,2019,11,24,Philippines,Southeast Asia,Shariff Aguak,6.862806,124.443649,Bombing/Explosion,0,0
2.01911E+11,2019,11,24,Philippines,Southeast Asia,Meta,6.902736,124.459054,Bombing/Explosion,0,0
2.01911E+11,2019,11,24,Philippines,Southeast Asia,Cotabato City,7.209594,124.241967,Bombing/Explosion,0,0
2.01911E+11,2019,11,26,Myanmar,Southeast Asia,Hsipaw,22.623632,97.30036,Bombing/Explosion,1,1
2.01911E+11,2019,11,27,Thailand,Southeast Asia,Todeng,6.117556,101.859073,Bombing/Explosion,0,0
2.01911E+11,2019,11,27,Philippines,Southeast Asia,Muntinlupa,14.401976,121.032785,Armed Assault,1,0
2.01911E+11,2019,11,27,Philippines,Southeast Asia,Dasawao,6.983821,124.531208,Bombing/Explosion,1,0
2.01911E+11,2019,11,28,Philippines,Southeast Asia,Initao,8.512891,124.309079,Bombing/Explosion,2,10
2.01911E+11,2019,11,28,Philippines,Southeast Asia,Cotabato City,7.209594,124.241967,Bombing/Explosion,0,0
2.01911E+11,2019,11,28,Philippines,Southeast Asia,San Isidro,9.044062,126.1708,Armed Assault,1,0
2.01911E+11,2019,11,30,Indonesia,Southeast Asia,Nduga district,-4.279883,138.348936,Armed Assault,1,0
2.01912E+11,2019,12,2,Myanmar,Southeast Asia,Thayet Pyin,20.86951,92.527221,Bombing/Explosion,0,1
2.01912E+11,2019,12,3,Philippines,Southeast Asia,Carmay East,15.914163,120.641935,Assassination,1,0
2.01912E+11,2019,12,3,Philippines,Southeast Asia,Magroyong,8.944014,126.064877,Hostage Taking (Kidnapping),,
2.01912E+11,2019,12,4,Philippines,Southeast Asia,Calatngan,8.971533,125.988898,Armed Assault,2,0
2.01912E+11,2019,12,4,Philippines,Southeast Asia,Buhanginan,6.075794,121.089255,Armed Assault,,4
2.01912E+11,2019,12,5,Philippines,Southeast Asia,Santa Rosa,14.280736,121.120808,Assassination,0,1
2.01912E+11,2019,12,6,Myanmar,Southeast Asia,Kyauktaw,20.844483,92.975056,Bombing/Explosion,1,0
2.01912E+11,2019,12,8,Philippines,Southeast Asia,Butuan,8.947913,125.539965,Armed Assault,1,0
2.01912E+11,2019,12,8,Philippines,Southeast Asia,Lumangbayan,13.400139,121.181061,Assassination,0,1
2.01912E+11,2019,12,11,Myanmar,Southeast Asia,Paukpyin,19.285278,93.81,Bombing/Explosion,,
2.01912E+11,2019,12,11,Myanmar,Southeast Asia,Buthidaung district,20.86951,92.527221,Assassination,1,
2.01912E+11,2019,12,11,Philippines,Southeast Asia,Mawab,7.507431,125.92588,Facility/Infrastructure Attack,0,0
2.01912E+11,2019,12,13,Philippines,Southeast Asia,Libotan,11.647486,125.430949,Bombing/Explosion,4,14
2.01912E+11,2019,12,13,Indonesia,Southeast Asia,Salubanga,-1.123057,120.440933,Hostage Taking (Barricade Incident),1,0
2.01912E+11,2019,12,14,Philippines,Southeast Asia,Lopez Jaena,10.566344,123.077759,Armed Assault,1,0
2.01912E+11,2019,12,14,Philippines,Southeast Asia,Gumitan,7.43942,125.347475,Assassination,2,0
2.01912E+11,2019,12,14,Philippines,Southeast Asia,Villa Rey,16.646275,121.87334,Armed Assault,1,2
2.01912E+11,2019,12,15,Philippines,Southeast Asia,Dimasalang Sur,15.593874,120.956095,Assassination,2,0
2.01912E+11,2019,12,17,Indonesia,Southeast Asia,Kulapa,-3.619422,136.906802,Armed Assault,2,0
2.01912E+11,2019,12,18,Philippines,Southeast Asia,Shariff Aguak,6.862806,124.443649,Bombing/Explosion,0,0
2.01912E+11,2019,12,19,Myanmar,Southeast Asia,Nga-in,18.854854,93.699203,Bombing/Explosion,0,0
2.01912E+11,2019,12,19,Philippines,Southeast Asia,San Francisco,7.309801,125.680786,Armed Assault,1,0
2.01912E+11,2019,12,19,Philippines,Southeast Asia,Rombang,12.48698,125.077415,Bombing/Explosion,0,1
2.01912E+11,2019,12,21,Indonesia,Southeast Asia,Beoga,-3.817414,137.425496,Armed Assault,0,0
2.01912E+11,2019,12,21,Indonesia,Southeast Asia,Beoga,-3.817414,137.425496,Armed Assault,0,0
2.01912E+11,2019,12,21,Philippines,Southeast Asia,Santa Catalina district,9.286334,122.944322,Armed Assault,1,0
2.01912E+11,2019,12,22,Philippines,Southeast Asia,Cotabato City,7.209594,124.241967,Armed Assault,0,9
2.01912E+11,2019,12,22,Philippines,Southeast Asia,Poblacion,7.243465,124.517001,Bombing/Explosion,0,6
2.01912E+11,2019,12,22,Philippines,Southeast Asia,Upi district,7.0171,124.175444,Bombing/Explosion,0,2
2.01912E+11,2019,12,22,Philippines,Southeast Asia,Cotabato City,7.209594,124.241967,Bombing/Explosion,0,1
2.01912E+11,2019,12,23,Philippines,Southeast Asia,Baay,14.152914,122.672942,Bombing/Explosion,1,6
2.01912E+11,2019,12,23,Philippines,Southeast Asia,Singon,10.787491,122.303664,Bombing/Explosion,0,2
2.01912E+11,2019,12,23,Philippines,Southeast Asia,Tagkawayan district,14.012829,122.521962,Unknown,0,0
2.01912E+11,2019,12,24,Philippines,Southeast Asia,Shariff Aguak,6.862806,124.443649,Assassination,2,1
2.01912E+11,2019,12,24,Philippines,Southeast Asia,Abgao,10.173841,124.988727,Armed Assault,1,0
2.01912E+11,2019,12,24,Myanmar,Southeast Asia,Kyauk Rit,20.86951,92.527221,Hostage Taking (Kidnapping),,
2.01912E+11,2019,12,26,Philippines,Southeast Asia,Cebu City,10.295334,123.878253,Armed Assault,0,2
2.01912E+11,2019,12,29,Philippines,Southeast Asia,Beri,11.626096,125.135513,Bombing/Explosion,0,0
2.01912E+11,2019,12,30,Philippines,Southeast Asia,Panansalan,7.709449,126.197976,Facility/Infrastructure Attack,0,0
2.01912E+11,2019,12,30,Philippines,Southeast Asia,Pantukan district,7.255222,126.156203,Unknown,2,4
2.01912E+11,2019,12,31,Philippines,Southeast Asia,Polomolok,6.218176,125.062139,Assassination,1,0
2.01912E+11,2019,12,31,Philippines,Southeast Asia,Kinamaybay,8.643644,125.352112,Assassination,1,0
2.01912E+11,2019,12,31,Philippines,Southeast Asia,Inug-ug,7.0424,124.677302,Bombing/Explosion,0,0
2.01912E+11,2019,12,31,Myanmar,Southeast Asia,Unknown,20.612592,92.688668,Hostage Taking (Kidnapping),0,0
2.02001E+11,2020,1,2,Philippines,Southeast Asia,San Vicente,14.330363,121.080513,Assassination,1,0
2.02001E+11,2020,1,4,Philippines,Southeast Asia,Canangaan,8.098306,125.350683,Assassination,1,0
2.02001E+11,2020,1,5,Myanmar,Southeast Asia,Kyauktaw,20.843495,92.974718,Bombing/Explosion,0,1
2.02001E+11,2020,1,5,Philippines,Southeast Asia,Fort Pikit,7.065102,124.677899,Bombing/Explosion,0,0
2.02001E+11,2020,1,7,Philippines,Southeast Asia,Belumin,6.795998,124.633435,Assassination,1,0
2.02001E+11,2020,1,7,Myanmar,Southeast Asia,Hteik Htoo Pauk,20.602833,92.657828,Bombing/Explosion,4,6
2.02001E+11,2020,1,8,Philippines,Southeast Asia,Libertad,8.647727,125.973794,Facility/Infrastructure Attack,0,0
2.02001E+11,2020,1,9,Philippines,Southeast Asia,Alburquerque,9.63198,123.955214,Assassination,1,0
2.02001E+11,2020,1,9,Philippines,Southeast Asia,Tiaong district,13.951035,121.340576,Assassination,3,0
2.02001E+11,2020,1,9,Philippines,Southeast Asia,Dagupan,16.043205,120.333437,Assassination,1,0
2.02001E+11,2020,1,10,Philippines,Southeast Asia,Santa Maria,7.757836,122.125451,Assassination,3,1
2.02001E+11,2020,1,10,Philippines,Southeast Asia,Cotabato City,7.209594,124.241967,Armed Assault,1,0
2.02001E+11,2020,1,11,Philippines,Southeast Asia,Bacolod,10.665556,122.954444,Assassination,1,0
2.02001E+11,2020,1,11,Indonesia,Southeast Asia,Padang,-4.067778,102.513056,Assassination,0,1
2.02001E+11,2020,1,11,Philippines,Southeast Asia,Marbel,7.106039,124.946344,Assassination,1,2
2.02001E+11,2020,1,11,Myanmar,Southeast Asia,Mrauk-U,20.594798,93.200571,Bombing/Explosion,0,0
2.02001E+11,2020,1,12,Thailand,Southeast Asia,Rom Sai,6.038386,101.73683,Armed Assault,2,2
2.02001E+11,2020,1,16,Malaysia,Southeast Asia,Kilang Balak Nam Sang,5.432036,119.108844,Hostage Taking (Kidnapping),1,0
2.02001E+11,2020,1,16,Philippines,Southeast Asia,Cotabato City,7.209594,124.241967,Assassination,1,0
2.02001E+11,2020,1,17,Philippines,Southeast Asia,Claver,9.548408,125.728877,Bombing/Explosion,0,1
2.02001E+11,2020,1,18,Thailand,Southeast Asia,Sai Buri district,6.702577,101.559964,Assassination,1,0
2.02001E+11,2020,1,19,Philippines,Southeast Asia,Bulihan,14.865417,120.890809,Assassination,2,0
2.02001E+11,2020,1,20,Philippines,Southeast Asia,Dominorog,7.940973,124.637793,Assassination,2,0
2.02001E+11,2020,1,21,Philippines,Southeast Asia,Datag,13.879798,124.155437,Assassination,0,1
2.02001E+11,2020,1,22,Thailand,Southeast Asia,Ban Khao Wang,6.683791,101.375723,Armed Assault,1,1
2.02001E+11,2020,1,23,Philippines,Southeast Asia,Midsayap,7.170826,124.521648,Armed Assault,1,1
2.02001E+11,2020,1,24,Philippines,Southeast Asia,President Quirino,6.702104,124.741542,Bombing/Explosion,0,0
2.02001E+11,2020,1,26,Philippines,Southeast Asia,Cotabato City,7.209594,124.241967,Armed Assault,0,1
2.02001E+11,2020,1,28,Philippines,Southeast Asia,Cotabato City,7.209594,124.241967,Assassination,0,3
2.02001E+11,2020,1,29,Philippines,Southeast Asia,Cabadbaran,9.122192,125.537607,Assassination,1,0
2.02001E+11,2020,1,29,Philippines,Southeast Asia,Tikalaan,8.035552,124.626303,Assassination,1,3
2.02001E+11,2020,1,30,Philippines,Southeast Asia,Dalumangcob,7.285095,124.298097,Assassination,1,0
2.02002E+11,2020,2,1,Philippines,Southeast Asia,Bugso,6.483836,124.364232,Armed Assault,3,0
2.02002E+11,2020,2,1,Myanmar,Southeast Asia,Nyaung Bin Hla,20.484908,92.755582,Bombing/Explosion,0,0
2.02002E+11,2020,2,4,Philippines,Southeast Asia,Jolo,6.050459,121.012242,Hostage Taking (Kidnapping),0,0
2.02002E+11,2020,2,6,Myanmar,Southeast Asia,Kyaukme,22.541865,97.035013,Bombing/Explosion,1,1
2.02002E+11,2020,2,7,Philippines,Southeast Asia,Datu Odin Sinsuat,7.062733,124.286605,Armed Assault,0,1
2.02002E+11,2020,2,7,Philippines,Southeast Asia,Santa Rita,16.984095,121.653584,Hostage Taking (Kidnapping),,
2.02002E+11,2020,2,10,Philippines,Southeast Asia,Manila,14.599352,120.984774,Assassination,1,0
2.02002E+11,2020,2,10,Philippines,Southeast Asia,Kapatagan,7.70147,125.809644,Assassination,1,0
2.02002E+11,2020,2,11,Philippines,Southeast Asia,San Pascual,13.128274,122.975565,Bombing/Explosion,0,0
2.02002E+11,2020,2,12,Philippines,Southeast Asia,Aglobong,11.045552,122.389578,Armed Assault,1,0
2.02002E+11,2020,2,13,Myanmar,Southeast Asia,Buthidaung,20.86951,92.527221,Armed Assault,0,20
2.02002E+11,2020,2,13,Philippines,Southeast Asia,Palhi,10.650781,124.804405,Assassination,1,0
2.02002E+11,2020,2,14,Philippines,Southeast Asia,San Juan,13.51667,122.554053,Armed Assault,0,3
2.02002E+11,2020,2,14,Philippines,Southeast Asia,Lacag,13.152299,123.681907,Facility/Infrastructure Attack,0,0
2.02002E+11,2020,2,14,Philippines,Southeast Asia,Pandan,13.160424,123.686097,Facility/Infrastructure Attack,0,0
2.02002E+11,2020,2,14,Philippines,Southeast Asia,Datu Piang,7.025328,124.498474,Bombing/Explosion,0,0
2.02002E+11,2020,2,16,Philippines,Southeast Asia,Aquino,12.69488,123.882985,Bombing/Explosion,0,1
2.02002E+11,2020,2,17,Thailand,Southeast Asia,Bo Thong,6.78637,101.14472,Bombing/Explosion,0,0
2.02002E+11,2020,2,17,Thailand,Southeast Asia,Salalak,6.678309,101.146319,Armed Assault,1,0
2.02002E+11,2020,2,18,Philippines,Southeast Asia,Villareal,9.378559,122.822557,Assassination,1,0
2.02002E+11,2020,2,18,Philippines,Southeast Asia,Danao,11.93369,123.142894,Bombing/Explosion,3,0
2.02002E+11,2020,2,20,Myanmar,Southeast Asia,Kyauk Sauk,19.185666,93.815924,Bombing/Explosion,0,0
2.02002E+11,2020,2,20,Myanmar,Southeast Asia,Kyauk Sauk,19.185666,93.815924,Bombing/Explosion,0,0
2.02002E+11,2020,2,21,Philippines,Southeast Asia,Diatagon,8.661552,126.113797,Bombing/Explosion,0,3
2.02002E+11,2020,2,22,Philippines,Southeast Asia,Colambis,12.873047,124.018886,Armed Assault,1,0
2.02002E+11,2020,2,22,Philippines,Southeast Asia,Kapatagan,7.70147,125.809644,Unknown,1,0
2.02002E+11,2020,2,24,Thailand,Southeast Asia,Ban Not,6.635786,101.012462,Assassination,0,8
2.02002E+11,2020,2,25,Philippines,Southeast Asia,Camindangan,9.803454,122.52596,Armed Assault,1,0
2.02002E+11,2020,2,26,Indonesia,Southeast Asia,Kenyam,-4.574004,138.358909,Armed Assault,0,3
2.02002E+11,2020,2,27,Myanmar,Southeast Asia,Kyauktwin Gone,20.58012,93.223122,Bombing/Explosion,0,0
2.02002E+11,2020,2,28,Thailand,Southeast Asia,Yalutong,6.557014,101.642495,Bombing/Explosion,1,5
2.02002E+11,2020,2,29,Philippines,Southeast Asia,Kalingan,8.599669,124.808988,Armed Assault,1,0
2.02002E+11,2020,2,29,Myanmar,Southeast Asia,Myaung Bway,20.486951,93.282885,Bombing/Explosion,0,0
2.02002E+11,2020,2,29,Indonesia,Southeast Asia,Tembagapura,-4.333333,137,Armed Assault,1,2
2.02003E+11,2020,3,2,Philippines,Southeast Asia,Tukucan,16.703343,120.939634,Assassination,1,1
2.02003E+11,2020,3,2,Philippines,Southeast Asia,Budlingin,9.498098,125.618263,Bombing/Explosion,0,0
2.02003E+11,2020,3,3,Philippines,Southeast Asia,Luz,10.186867,123.131287,Bombing/Explosion,0,4
2.02003E+11,2020,3,3,Indonesia,Southeast Asia,Tembagapura,-4.141893,137.089845,Armed Assault,0,1
2.02003E+11,2020,3,5,Philippines,Southeast Asia,Marawi,7.999587,124.300026,Armed Assault,1,1
2.02003E+11,2020,3,6,Philippines,Southeast Asia,Mamasapano,6.94314,124.519604,Assassination,0,1
2.02003E+11,2020,3,6,Myanmar,Southeast Asia,Unknown,20.098153,93.650169,Bombing/Explosion,1,2
2.02003E+11,2020,3,6,Myanmar,Southeast Asia,Unknown,20.098153,93.650169,Bombing/Explosion,0,3
2.02003E+11,2020,3,6,Thailand,Southeast Asia,Sa Ko,6.199708,101.553433,Armed Assault,1,2
2.02003E+11,2020,3,7,Philippines,Southeast Asia,Santa Lourdes,12.824484,124.08363,Armed Assault,0,4
2.02003E+11,2020,3,8,Philippines,Southeast Asia,Mag-ongon,12.382202,125.000261,Assassination,0,1
2.02003E+11,2020,3,8,Thailand,Southeast Asia,Ban Prawae,6.763257,101.295077,Assassination,1,0
2.02003E+11,2020,3,9,Philippines,Southeast Asia,Lower Liasan,8.130241,123.542008,Facility/Infrastructure Attack,0,0
2.02003E+11,2020,3,9,Indonesia,Southeast Asia,Jila,-4.288215,137.457698,Armed Assault,1,0
2.02003E+11,2020,3,11,Philippines,Southeast Asia,Pinabacdo,11.613679,124.984593,Armed Assault,3,0
2.02003E+11,2020,3,11,Philippines,Southeast Asia,Ginatilan,9.569968,123.31191,Assassination,1,0
2.02003E+11,2020,3,11,Myanmar,Southeast Asia,Yebyu,14.245796,98.202001,Bombing/Explosion,0,1
2.02003E+11,2020,3,11,Myanmar,Southeast Asia,Yebyu,14.245796,98.202001,Bombing/Explosion,0,1
2.02003E+11,2020,3,11,Myanmar,Southeast Asia,Poe Hpyu Kyun,20.599791,93.248871,Bombing/Explosion,,
2.02003E+11,2020,3,12,Philippines,Southeast Asia,Tacpao,10.211717,123.241157,Armed Assault,1,0
2.02003E+11,2020,3,12,Myanmar,Southeast Asia,Mrauk-U district,20.46302,93.312836,Unknown,,
2.02003E+11,2020,3,15,Philippines,Southeast Asia,Kayaga,7.112051,124.808825,Assassination,3,0
2.02003E+11,2020,3,14,Philippines,Southeast Asia,Maluso,6.549536,121.883053,Bombing/Explosion,1,2
2.02003E+11,2020,3,15,Philippines,Southeast Asia,Bugas,9.901025,123.405061,Armed Assault,1,0
2.02003E+11,2020,3,15,Thailand,Southeast Asia,Kayu Khla,5.97185,101.923605,Armed Assault,0,0
2.02003E+11,2020,3,15,Thailand,Southeast Asia,Kayu Khla,5.97185,101.923605,Bombing/Explosion,0,0
